,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
1046,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44646,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1047,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.6527030058205128,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44647,DikeIncrease_3,dikesnet,73657359.41574204,509857038.63262594,0
1048,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,111.35237276554108,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44648,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1049,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.0,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44649,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1050,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.6260744435712695,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44650,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1051,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,315.395670235157,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44651,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1052,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,1.5,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44652,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1053,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.2835231563076377,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44653,DikeIncrease_3,dikesnet,54705050.15552193,509857038.63262594,0
1054,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,183.74376237392426,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44654,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1055,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,1.5,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44655,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1056,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.5356123242527246,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44656,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1057,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44657,DikeIncrease_3,dikesnet,118455539.10977674,509857038.63262594,0
1058,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,1.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44658,DikeIncrease_3,dikesnet,123467378.37320381,509857038.63262594,0
1059,91,227.93313920497894,1.0,0.3003489598631859,189.11812275648117,1.0,0.1175411008298397,60.3167062997818,1.5,0.7270554751157761,74.26678150892258,10.0,0.027250847779214382,204.25269305706024,10.0,0.6231210418045521,1.5,3.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44659,DikeIncrease_3,dikesnet,118521535.74281088,509857038.63262594,0
1060,91,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44660,DikeIncrease_3,dikesnet,12145250.43113717,509857038.63262594,0
1061,121,227.93313920497894,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44661,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1062,121,189.44552183151245,1.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44662,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1063,121,189.44552183151245,10.0,0.3003489598631859,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44663,DikeIncrease_3,dikesnet,16748678.614279712,509857038.63262594,0
1064,121,189.44552183151245,10.0,0.6998906768858433,189.11812275648117,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44664,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1065,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44665,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1066,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.1175411008298397,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44666,DikeIncrease_3,dikesnet,51681891.64635337,509857038.63262594,0
1067,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,60.3167062997818,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44667,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1068,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.5,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44668,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1069,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.7270554751157761,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44669,DikeIncrease_3,dikesnet,5978319.586225478,509857038.63262594,0
1070,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,74.26678150892258,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44670,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1071,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,10.0,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44671,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1072,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.027250847779214382,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44672,DikeIncrease_3,dikesnet,75485359.89574535,509857038.63262594,0
1073,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,204.25269305706024,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44673,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1074,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,10.0,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44674,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1075,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.6231210418045521,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44675,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1076,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44676,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1077,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,3.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44677,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1078,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,3.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44678,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1079,121,189.44552183151245,10.0,0.6998906768858433,342.6819396018982,1.0,0.6527030058205128,111.35237276554108,1.0,0.6260744435712695,315.395670235157,1.5,0.2835231563076377,183.74376237392426,1.5,0.5356123242527246,1.5,1.5,2.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44679,DikeIncrease_3,dikesnet,12124577.287715768,509857038.63262594,0
1080,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44680,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1081,65,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44681,DikeIncrease_3,dikesnet,76959096.35535172,509857038.63262594,0
1082,21,324.8436352610588,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44682,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1083,21,133.56476485729218,1.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44683,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1084,21,133.56476485729218,10.0,0.4366876306012273,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44684,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1085,21,133.56476485729218,10.0,0.705617617815733,49.6446368098259,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44685,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1086,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44686,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1087,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.48460849840193987,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44687,DikeIncrease_3,dikesnet,75607760.82000704,509857038.63262594,0
1088,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,304.7377520799637,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44688,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1089,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,10.0,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44689,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1090,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.11390849761664867,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44690,DikeIncrease_3,dikesnet,76583361.93724132,509857038.63262594,0
1091,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,162.47946470975876,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44691,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1092,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,10.0,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44692,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1093,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.579423445276916,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44693,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1094,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,231.77728414535522,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44694,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1095,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44695,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1096,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.0782409543171525,4.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44696,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1097,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,3.5,2.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44697,DikeIncrease_3,dikesnet,87859784.14121804,509857038.63262594,0
1098,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,3.5,1.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44698,DikeIncrease_3,dikesnet,71648386.54040624,509857038.63262594,0
1099,21,133.56476485729218,10.0,0.705617617815733,320.993954539299,10.0,0.9312937762588263,344.2873629927635,1.5,0.2859757477417588,209.5649752020836,1.5,0.9510037256404757,74.57261323928833,1.0,0.09039379097521305,4.5,2.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44699,DikeIncrease_3,dikesnet,75017219.80398391,509857038.63262594,0
1100,21,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44700,DikeIncrease_3,dikesnet,87203195.73143473,509857038.63262594,0
1101,65,133.56476485729218,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44701,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1102,65,324.8436352610588,10.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44702,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1103,65,324.8436352610588,1.0,0.705617617815733,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44703,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1104,65,324.8436352610588,1.0,0.4366876306012273,320.993954539299,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44704,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1105,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44705,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1106,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.9312937762588263,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44706,DikeIncrease_3,dikesnet,114781775.20453258,509857038.63262594,0
1107,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,344.2873629927635,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44707,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1108,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,1.5,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44708,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1109,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.2859757477417588,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44709,DikeIncrease_3,dikesnet,107613447.8015317,509857038.63262594,0
1110,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,209.5649752020836,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44710,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1111,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,1.5,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44711,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1112,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.9510037256404757,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44712,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1113,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,74.57261323928833,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44713,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1114,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44714,DikeIncrease_3,dikesnet,116772488.46017566,509857038.63262594,0
1115,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.09039379097521305,3.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44715,DikeIncrease_3,dikesnet,85655105.44805858,509857038.63262594,0
1116,65,324.8436352610588,1.0,0.4366876306012273,49.6446368098259,10.0,0.48460849840193987,304.7377520799637,10.0,0.11390849761664867,162.47946470975876,10.0,0.579423445276916,231.77728414535522,1.0,0.0782409543171525,4.5,3.5,4.5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44716,DikeIncrease_3,dikesnet,100934794.91796044,509857038.63262594,0
