A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
97,175.24727345106172,1.5,0.27973271117637677,346.33365415759056,1.0,0.9918224466474471,106.45823828112741,1.5,0.6254521292042577,123.52508571204184,10.0,0.27090274853913754,141.64200276308281,1.5,0.2897981127720154,2.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,11,Best Policy,dikesnet,129191571.49947432,149184888.60441038,0
23,258.1842977970837,1.0,0.08887022383419091,139.3196741906536,1.0,0.5495206542827454,257.16719873917896,1.0,0.8285489627288751,283.8800156701818,1.5,0.18123141488756214,206.24051806275222,10.0,0.06233426130434523,2.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,12,Best Policy,dikesnet,2208646199.147956,149184888.60441038,0
47,341.1686544129457,10.0,0.28302191187239106,149.1746228179332,10.0,0.30213307448738586,266.55536462235636,1.5,0.8511354637035946,154.40723359903916,10.0,0.9000263819400964,52.77057642962774,10.0,0.5092521769758682,2.5,4.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,13,Best Policy,dikesnet,44277900.85088385,149184888.60441038,0
52,112.45794074324581,10.0,0.7389208731850695,149.37189163645687,1.5,0.59458189248368,283.05347857201724,1.5,0.8458760949327162,114.5668659691769,1.5,0.6323706002877458,62.27364539350531,1.5,0.8256813746834138,1.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,14,Best Policy,dikesnet,0.0,149184888.60441038,0
94,69.56429895787969,10.0,0.9863696172966866,61.561337869351284,1.5,0.8520985964522934,149.3409844259472,10.0,0.7792393404637847,56.178925233688965,1.5,0.03291954117351329,180.9160187345601,1.5,0.10058770722983654,4.5,1.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,15,Best Policy,dikesnet,94140432.00753838,149184888.60441038,0
27,279.16108034753336,1.0,0.6129735134235665,265.1642330554978,1.5,0.25694435263469023,89.3547381147475,1.5,0.20812473130635148,249.81649572868776,1.0,0.7955873288721286,139.22398651055147,1.0,0.23428010737465485,2.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,16,Best Policy,dikesnet,189181313.31001234,149184888.60441038,0
81,265.630277328655,1.0,0.038450683081192615,85.32039087985196,1.0,0.04141515592948201,112.08827365589015,1.0,0.8037659511409898,212.94340052995176,1.5,0.993056897183357,174.39575001141583,10.0,0.14292985850032008,1.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,17,Best Policy,dikesnet,2947846207.810146,149184888.60441038,0
52,324.3123726889878,1.5,0.37444351766021494,300.5824581384058,1.5,0.06236844681829221,337.65611440699496,10.0,0.8432877719040375,70.25981277759304,10.0,0.8072613321975638,199.76363347171753,1.5,0.23098913327330012,4.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,18,Best Policy,dikesnet,149174989.7849631,149184888.60441038,0
117,42.05876846337497,1.5,0.6365145112815627,118.80170386688741,1.5,0.7248857489728608,259.28089038480425,10.0,0.9869130576641367,282.8671796570035,1.0,0.2727439966827418,339.6772412375466,1.0,0.8760834791761907,1.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,19,Best Policy,dikesnet,14380989.16366852,149184888.60441038,0
128,98.03224537036866,1.5,0.46070801282406637,291.7304308441543,1.0,0.706723466201351,124.76900847196062,10.0,0.08197946722841805,235.85777817495318,1.0,0.4469626015940154,190.81370972613857,1.0,0.35002969632637576,4.5,1.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,20,Best Policy,dikesnet,160415616.9203385,149184888.60441038,0
